[2026-05-08T19:25:45.258+0530][1.679s][info][gc,cpu      ] GC(15) User=0.19s Sys=0.00s Real=0.08s
[2026-05-08T19:25:45.671+0530][2.092s][info][gc,marking  ] GC(13) Concurrent Rebuild Remembered Sets and Scrub Regions 516.352ms
[2026-05-08T19:25:45.671+0530][2.092s][info][gc,start    ] GC(13) Pause Cleanup
[2026-05-08T19:25:45.671+0530][2.092s][info][gc          ] GC(13) Pause Cleanup 391M->391M(500M) 0.378ms
[2026-05-08T19:25:45.671+0530][2.092s][info][gc,cpu      ] GC(13) User=0.00s Sys=0.00s Real=0.00s
[2026-05-08T19:25:45.671+0530][2.092s][info][gc,marking  ] GC(13) Concurrent Clear Claimed Marks
[2026-05-08T19:25:45.671+0530][2.092s][info][gc,marking  ] GC(13) Concurrent Clear Claimed Marks 0.036ms
[2026-05-08T19:25:45.671+0530][2.092s][info][gc,marking  ] GC(13) Concurrent Cleanup for Next Mark
[2026-05-08T19:25:45.676+0530][2.097s][info][gc,marking  ] GC(13) Concurrent Cleanup for Next Mark 4.562ms
[2026-05-08T19:25:45.676+0530][2.097s][info][gc          ] GC(13) Concurrent Mark Cycle 978.498ms
[2026-05-08T19:25:47.275+0530][3.696s][info][gc,start    ] GC(16) Pause Full (System.gc())
[2026-05-08T19:25:47.275+0530][3.696s][info][gc,task     ] GC(16) Using 2 workers of 2 for full compaction
[2026-05-08T19:25:47.275+0530][3.697s][info][gc,phases,start] GC(16) Phase 1: Mark live objects
[2026-05-08T19:25:47.278+0530][3.699s][info][gc,phases      ] GC(16) Phase 1: Mark live objects 2.813ms
[2026-05-08T19:25:47.278+0530][3.700s][info][gc,phases,start] GC(16) Phase 2: Prepare compaction
[2026-05-08T19:25:47.281+0530][3.702s][info][gc,phases      ] GC(16) Phase 2: Prepare compaction 1.961ms
[2026-05-08T19:25:47.281+0530][3.702s][info][gc,phases,start] GC(16) Phase 3: Adjust pointers
[2026-05-08T19:25:47.282+0530][3.703s][info][gc,phases      ] GC(16) Phase 3: Adjust pointers 1.585ms
[2026-05-08T19:25:47.282+0530][3.703s][info][gc,phases,start] GC(16) Phase 4: Compact heap
[2026-05-08T19:25:47.283+0530][3.704s][info][gc,phases      ] GC(16) Phase 4: Compact heap 1.070ms
[2026-05-08T19:25:47.283+0530][3.704s][info][gc,phases,start] GC(16) Phase 5: Reset Metadata
[2026-05-08T19:25:47.283+0530][3.705s][info][gc,phases      ] GC(16) Phase 5: Reset Metadata 0.362ms
[2026-05-08T19:25:47.284+0530][3.706s][info][gc,heap        ] GC(16) Eden regions: 11->0(49)
[2026-05-08T19:25:47.285+0530][3.706s][info][gc,heap        ] GC(16) Survivor regions: 6->0(6)
[2026-05-08T19:25:47.285+0530][3.706s][info][gc,heap        ] GC(16) Old regions: 334->2
[2026-05-08T19:25:47.285+0530][3.706s][info][gc,heap        ] GC(16) Humongous regions: 40->0
[2026-05-08T19:25:47.285+0530][3.706s][info][gc,metaspace   ] GC(16) Metaspace: 180K(384K)->180K(384K) NonClass: 172K(256K)->172K(256K) Class: 8K(128K)->8K(128K)
[2026-05-08T19:25:47.285+0530][3.706s][info][gc             ] GC(16) Pause Full (System.gc()) 391M->0M(500M) 9.950ms
[2026-05-08T19:25:47.285+0530][3.706s][info][gc,cpu         ] GC(16) User=0.02s Sys=0.00s Real=0.01s
[2026-05-08T19:25:59.298+0530][15.719s][info][gc,heap,exit   ] Heap
[2026-05-08T19:25:59.298+0530][15.719s][info][gc,heap,exit   ]  garbage-first heap   total 512000K, used 1527K [0x00000000e0c00000, 0x0000000100000000)
[2026-05-08T19:25:59.298+0530][15.719s][info][gc,heap,exit   ]   region size 1024K, 1 young (1024K), 0 survivors (0K)
[2026-05-08T19:25:59.298+0530][15.719s][info][gc,heap,exit   ]  Metaspace       used 180K, committed 384K, reserved 1114112K
[2026-05-08T19:25:59.298+0530][15.719s][info][gc,heap,exit   ]   class space    used 8K, committed 128K, reserved 1048576K
